 0.097,  0.349,  1.843,  1.023,  2.276,  1.067,  4.000  0.495, 1
 0.090,  0.373,  1.500,  1.019,  1.128,  1.033,  4.000  1.692, 1
 0.084,  0.235,  1.321,  1.000,  2.705,  0.859,  3.000  1.985, 1
 0.093,  0.313,  0.797,  1.009,  1.273,  1.013,  4.000  1.256, 1
 0.084,  0.361,  1.741,  1.016,  1.288,  1.079,  3.000  1.695, 1
 0.085,  0.239,  0.695,  1.000,  1.696,  1.024,  1.000  1.008, 1
 0.099,  0.360,  1.300,  1.067,  1.378,  1.041,  4.000  1.045, 1
 0.083,  0.423,  1.279,  1.047,  1.342,  1.122,  4.000  1.760, 1
 0.086,  0.298,  1.400,  1.014,  1.148,  0.994,  3.000  1.556, 1
 0.082,  0.450,  0.837,  1.007,  1.024,  1.055,  7.000  1.082, 1
 0.092,  0.217,  0.858,  1.000,  2.444,  0.905,  1.000  0.465, 1
 0.084,  0.344,  1.494,  1.017,  1.064,  0.989,  1.000  0.973, 1
 0.096,  0.357,  0.972,  1.003,  1.307,  1.014,  4.000  0.823, 1
 0.080,  0.377,  1.287,  1.014,  1.232,  1.028,  4.000  1.304, 1
 0.078,  0.371,  0.969,  1.065,  1.022,  1.011,  4.000  1.197, 1
 0.091,  0.330,  0.907,  1.101,  1.400,  1.041,  1.000  1.011, 1
 0.090,  0.328,  1.856,  1.004,  1.154,  1.023,  4.000  0.868, 1
 0.077,  0.369,  1.793,  1.019,  0.926,  1.062,  1.000  0.744, 1
 0.084,  0.347,  1.121,  1.008,  1.331,  1.067,  4.000  0.527, 1
 0.070,  0.460,  1.045,  1.014,  1.137,  1.148,  4.000  0.923, 1
 0.090,  0.367,  1.299,  1.040,  0.946,  1.009,  4.000  1.330, 1
 0.093,  0.430,  0.835,  1.028,  1.530,  1.116,  3.000  3.002, 1
 0.089,  0.278,  1.798,  1.002,  1.163,  1.042,  4.000  1.412, 1
 0.093,  0.273,  1.100,  1.029,  1.407,  0.989,  4.000  1.336, 1
 0.069,  0.446,  1.845,  1.069,  1.468,  1.125,  4.000  0.785, 1
 0.101,  0.363,  1.010,  1.033,  2.149,  1.065,  4.000  2.310, 1
 0.090,  0.414,  1.960,  1.095,  1.202,  1.079,  3.000  1.188, 1
 0.080,  0.369,  1.415,  1.009,  1.043,  1.065,  4.000  1.155, 1
 0.100,  0.435,  1.050,  1.040,  1.453,  1.043,  4.000  1.024, 1
 0.098,  0.324,  1.314,  1.002,  2.077,  0.936,  4.000  1.079, 1
 0.104,  0.308,  0.906,  1.002,  1.628,  0.934,  1.000  1.394, 1
 0.081,  0.373,  1.218,  1.040,  1.345,  1.087,  5.000  0.866, 1
 0.090,  0.391,  1.070,  1.015,  1.370,  1.020,  3.000  1.532, 1
 0.084,  0.347,  0.609,  1.002,  2.742,  1.080,  4.000  2.489, 1
 0.089,  0.321,  0.931,  1.017,  1.252,  1.087,  4.000  0.348, 1
 0.079,  0.477,  1.830,  1.137,  1.263,  1.104,  4.000  1.008, 1
 0.086,  0.341,  1.074,  1.003,  1.778,  1.106,  3.000  0.718, 1
 0.089,  0.395,  1.215,  1.045,  1.923,  0.982,  4.000  0.642, 1
 0.079,  0.298,  1.312,  1.004,  1.296,  1.068,  1.000  0.786, 1
 0.096,  0.304,  1.513,  1.000,  1.602,  0.962,  1.000  1.213, 1
 0.090,  0.400,  1.233,  1.020,  2.175,  1.146,  5.000  3.050, 1
 0.090,  0.423,  1.719,  1.031,  1.777,  1.047,  4.000  0.918, 1
 0.092,  0.339,  1.457,  1.033,  1.476,  0.989,  4.000  1.812, 1
 0.084,  0.199,  0.675,  1.008,  2.648,  1.046,  4.000  0.663, 1
 0.087,  0.399,  0.901,  1.019,  1.550,  1.047,  7.000  1.183, 1
 0.083,  0.357,  1.119,  1.002,  2.475,  1.006,  4.000  0.724, 1
 0.098,  0.343,  0.479,  1.000,  1.963,  0.978,  4.000  8.050, 1
 0.087,  0.247,  1.175,  1.006,  1.216,  0.983,  3.000  1.161, 1
 0.087,  0.272,  1.401,  1.011,  1.218,  1.015,  4.000  1.163, 1
 0.087,  0.331,  1.204,  1.003,  0.935,  1.043,  4.000  0.804, 1
 0.099,  0.306,  1.228,  1.019,  1.225,  1.031,  1.000  0.949, 1
 0.086,  0.255,  1.182,  1.001,  2.267,  1.093,  1.000  0.230, 1
 0.089,  0.422,  2.064,  1.060,  1.217,  1.105,  4.000  1.256, 1
 0.108,  0.368,  1.113,  1.048,  1.257,  1.075,  1.000  1.170, 1
 0.088,  0.373,  0.000,  1.002,  2.757,  0.936,  1.000  0.658, 1
 0.086,  0.368,  1.801,  1.012,  1.458,  1.183,  4.000  0.604, 1
 0.093,  0.299,  0.916,  1.003,  1.443,  0.944,  4.000  0.758, 1
 0.090,  0.414,  0.663,  1.005,  2.356,  0.923,  4.000  0.652, 1
 0.093,  0.425,  0.891,  1.001,  2.224,  1.062,  4.000  0.969, 1
 0.094,  0.376,  0.846,  1.038,  1.739,  1.036,  5.000  1.474, 1
 0.083,  0.385,  1.149,  1.050,  1.051,  1.021,  4.000  1.210, 1
 0.085,  0.289,  1.497,  1.002,  2.214,  0.952,  3.000  0.959, 1
 0.097,  0.285,  1.200,  1.072,  1.200,  1.105,  4.000  1.174, 1
 0.097,  0.359,  0.933,  1.033,  1.692,  1.010,  4.000  1.068, 1
 0.092,  0.348,  1.179,  1.021,  1.636,  0.992,  4.000  1.507, 1
 0.101,  0.338,  1.607,  1.041,  1.253,  1.141,  1.000  1.202, 1
 0.084,  0.317,  1.320,  1.056,  1.157,  1.072,  4.000  1.305, 1
 0.075,  0.418,  1.601,  1.080,  0.863,  1.045,  4.000  1.792, 1
 0.089,  0.375,  0.920,  1.022,  0.924,  0.992,  4.000  1.765, 1
 0.083,  0.349,  1.014,  1.019,  1.033,  1.070,  1.000  1.012, 1
 0.090,  0.365,  1.260,  1.023,  1.020,  1.023,  4.000  1.188, 1
 0.075,  0.469,  1.272,  1.020,  1.599,  1.074,  4.000  0.862, 1
 0.086,  0.411,  1.148,  1.038,  1.144,  1.110,  4.000  1.309, 1
 0.095,  0.393,  0.902,  1.131,  1.460,  1.083,  4.000  1.143, 1
 0.090,  0.344,  1.375,  1.047,  1.263,  1.099,  1.000  0.904, 1
 0.088,  0.210,  1.345,  1.000,  4.333,  0.960,  1.000  1.167, 1
 0.085,  0.259,  1.214,  1.015,  1.588,  1.099,  1.000  0.594, 1
 0.086,  0.283,  1.823,  1.001,  1.250,  1.060,  4.000  1.427, 1
 0.102,  0.333,  0.930,  1.059,  1.207,  1.025,  4.000  1.443, 1
 0.079,  0.400,  1.566,  1.066,  0.668,  1.057,  4.000  0.675, 1
 0.091,  0.263,  1.090,  1.001,  1.814,  0.949,  4.000  1.160, 1
 0.088,  0.401,  1.092,  1.012,  1.515,  1.026,  4.000  1.216, 1
 0.088,  0.384,  1.579,  1.016,  2.566,  1.138,  4.000  0.819, 1
 0.097,  0.337,  1.379,  1.013,  2.016,  0.975,  4.000  1.036, 1
 0.087,  0.257,  0.457,  1.016,  1.802,  1.044,  4.000  0.610, 1
 0.083,  0.187,  0.858,  1.000,  2.879,  0.921,  4.000  1.010, 1
 0.088,  0.397,  1.367,  1.105,  1.161,  1.122,  4.000  1.218, 1
 0.090,  0.209,  0.767,  1.000,  3.154,  0.915,  4.000  1.007, 1
 0.103,  0.339,  1.427,  1.024,  1.533,  1.143,  4.000  1.824, 1
 0.082,  0.366,  1.202,  1.081,  1.491,  1.184,  1.000  0.329, 1
 0.094,  0.415,  2.202,  1.060,  1.407,  1.105,  4.000  1.400, 1
 0.093,  0.459,  1.080,  1.038,  2.210,  1.043,  4.000  0.868, 1
 0.090,  0.361,  1.619,  1.026,  1.471,  0.994,  7.000  3.678, 1
 0.084,  0.320,  0.898,  1.006,  2.906,  0.964,  4.000  0.889, 1
 0.085,  0.300,  0.982,  1.010,  1.284,  0.974,  4.000  1.076, 1
 0.087,  0.279,  1.068,  1.005,  3.509,  0.913,  1.000  0.554, 1
 0.089,  0.389,  1.232,  1.037,  1.111,  1.080,  4.000  1.895, 1
 0.073,  0.410,  2.311,  1.017,  0.956,  1.095,  3.000  1.104, 1
 0.080,  0.292,  1.187,  1.009,  0.910,  0.988,  4.000  1.150, 1
 0.098,  0.345,  0.728,  1.000,  2.094,  0.922,  4.000  1.066, 1
 0.095,  0.380,  1.538,  1.003,  1.208,  1.091,  1.000  1.701, 1
 0.105,  0.378,  0.866,  1.019,  1.493,  1.081,  7.000  1.273, 1
 0.087,  0.248,  1.412,  1.043,  1.094,  1.014,  4.000  1.590, 1
 0.087,  0.237,  1.217,  1.053,  1.597,  1.106,  1.000  1.309, 1
 0.094,  0.404,  1.577,  1.075,  1.440,  1.049,  4.000  0.323, 1
 0.082,  0.407,  1.326,  1.002,  1.566,  1.016,  4.000  2.092, 1
 0.090,  0.234,  1.395,  1.006,  1.507,  0.945,  3.000  1.436, 1
 0.087,  0.374,  1.707,  1.056,  1.178,  1.124,  4.000  0.754, 1
 0.088,  0.356,  1.410,  1.004,  1.653,  0.925,  4.000  1.138, 1
 0.092,  0.407,  0.603,  1.005,  3.090,  1.159,  1.000  0.157, 1
 0.079,  0.335,  1.717,  1.058,  0.951,  1.028,  4.000  1.076, 1
 0.083,  0.327,  0.954,  1.002,  4.277,  0.853,  1.000  1.072, 1
 0.090,  0.258,  0.984,  1.001,  8.520,  0.783,  7.000  0.119, 1
 0.093,  0.383,  1.542,  1.009,  1.383,  1.050,  4.000  1.027, 1
 0.099,  0.255,  1.639,  1.030,  2.041,  1.073,  4.000  0.886, 1
 0.083,  0.393,  0.870,  1.043,  1.121,  1.079,  4.000  0.974, 1
 0.078,  0.468,  1.168,  1.036,  1.265,  1.088,  4.000  1.384, 1
 0.087,  0.415,  0.896,  1.097,  1.202,  1.059,  4.000  1.506, 1
 0.067,  0.502,  1.611,  1.040,  0.821,  1.094,  4.000  0.706, 1
 0.087,  0.279,  0.817,  1.027,  1.276,  0.995,  4.000  1.006, 1
 0.072,  0.446,  0.998,  1.010,  0.912,  1.086,  4.000  0.865, 1
 0.080,  0.483,  0.696,  1.044,  1.166,  1.074,  3.000  1.517, 1
 0.088,  0.308,  1.479,  1.023,  0.935,  1.036,  4.000  1.352, 1
 0.090,  0.332,  0.650,  1.001,  3.349,  0.964,  1.000  0.701, 1
 0.086,  0.458,  0.930,  1.012,  2.175,  1.008,  4.000  1.207, 1
 0.080,  0.361,  1.258,  1.032,  1.847,  1.096,  4.000  0.952, 1
 0.086,  0.374,  1.191,  1.065,  1.221,  1.078,  4.000  1.036, 1
 0.088,  0.314,  1.960,  1.010,  1.417,  0.915,  4.000  1.406, 1
 0.082,  0.311,  1.964,  1.033,  1.299,  0.963,  4.000  1.666, 1
 0.088,  0.254,  1.185,  1.002,  2.309,  0.937,  4.000  0.879, 1
 0.085,  0.400,  1.234,  1.005,  1.334,  0.992,  5.000  1.995, 1
 0.091,  0.303,  1.074,  1.018,  1.262,  1.013,  3.000  1.364, 1
 0.084,  0.461,  1.758,  1.051,  1.749,  1.053,  4.000  1.395, 1
 0.072,  0.492,  1.953,  1.090,  1.928,  1.128,  1.000  0.738, 1
 0.089,  0.283,  0.915,  1.016,  1.740,  1.018,  7.000  1.169, 1
 0.098,  0.371,  1.880,  1.049,  2.399,  1.091,  4.000  1.330, 1
 0.086,  0.419,  1.331,  1.085,  1.009,  1.095,  4.000  1.109, 1
 0.079,  0.343,  1.401,  1.045,  0.753,  1.062,  4.000  0.954, 1
 0.090,  0.349,  1.059,  1.003,  1.256,  0.972,  7.000  1.547, 1
 0.084,  0.362,  1.620,  1.046,  1.099,  1.020,  1.000  1.349, 1
 0.093,  0.274,  0.872,  1.001,  1.858,  0.988,  3.000  0.938, 1
 0.087,  0.275,  1.697,  1.024,  1.037,  1.053,  4.000  0.350, 1
 0.087,  0.309,  1.109,  1.019,  1.638,  1.035,  3.000  1.829, 1
 0.096,  0.452,  1.237,  1.027,  1.366,  1.140,  4.000  1.852, 1
 0.094,  0.442,  1.893,  1.035,  1.681,  1.038,  4.000  1.064, 1
 0.084,  0.302,  1.221,  1.029,  1.408,  1.094,  4.000  0.614, 1
 0.082,  0.264,  0.855,  1.010,  1.107,  1.189,  1.000  0.801, 1
 0.089,  0.333,  0.537,  1.001,  3.597,  1.023,  1.000  0.690, 1
 0.087,  0.188,  1.300,  1.000,  4.290,  0.877,  4.000  0.170, 1
 0.075,  0.461,  1.606,  1.154,  1.023,  1.070,  3.000  1.417, 1
 0.099,  0.291,  0.356,  1.000,  2.986,  1.030,  4.000  0.973, 1
 0.081,  0.405,  0.923,  1.002,  6.871,  1.054,  3.000  1.474, 1
 0.100,  0.385,  1.188,  1.072,  1.446,  1.196,  4.000  0.685, 1
 0.086,  0.342,  1.380,  1.004,  1.668,  0.949,  4.000  1.683, 1
 0.089,  0.316,  1.182,  1.004,  0.966,  1.019,  4.000  1.144, 1
 0.099,  0.293,  0.920,  1.041,  1.697,  1.083,  4.000  0.997, 1
 0.099,  0.353,  0.906,  1.002,  3.644,  0.974,  5.000  1.010, 1
 0.090,  0.377,  1.340,  1.022,  1.246,  1.095,  4.000  2.247, 1
 0.084,  0.342,  1.316,  1.058,  1.062,  1.028,  4.000  1.506, 1
 0.103,  0.369,  1.700,  1.009,  1.657,  1.119,  4.000  1.284, 1
 0.093,  0.272,  1.104,  1.004,  1.670,  0.972,  1.000  1.695, 1
 0.089,  0.317,  1.393,  1.007,  0.753,  1.005,  3.000  0.818, 1
 0.085,  0.257,  1.541,  1.002,  1.663,  1.008,  1.000  0.707, 1
 0.068,  0.495,  2.039,  1.021,  1.196,  1.074,  3.000  0.704, 1
 0.071,  0.428,  1.480,  1.152,  1.048,  1.064,  4.000  1.197, 1
 0.068,  0.435,  1.759,  1.110,  1.375,  1.135,  4.000  0.774, 1
 0.077,  0.421,  0.850,  1.025,  0.768,  1.076,  4.000  1.002, 1
 0.094,  0.293,  0.950,  1.044,  1.261,  1.052,  4.000  1.066, 1
 0.088,  0.248,  1.252,  1.002,  2.477,  0.906,  4.000  0.711, 1
 0.084,  0.277,  1.300,  1.005,  1.359,  1.024,  4.000  1.097, 1
 0.084,  0.248,  0.648,  1.002,  2.739,  1.070,  1.000  0.257, 1
 0.085,  0.326,  0.975,  1.000,  5.545,  0.894,  4.000  0.582, 1
 0.088,  0.310,  1.076,  1.010,  1.769,  0.978,  1.000  0.984, 1
 0.074,  0.436,  1.566,  1.023,  0.924,  1.076,  4.000  0.895, 1
 0.089,  0.235,  0.954,  1.001,  1.842,  0.942,  3.000  0.740, 1
 0.082,  0.324,  0.970,  1.015,  0.990,  1.046,  4.000  1.556, 1
 0.083,  0.321,  1.245,  1.000,  1.520,  1.045,  4.000  0.737, 1
 0.083,  0.324,  0.789,  1.000,  1.875,  1.083,  3.000  0.668, 1
 0.081,  0.407,  1.142,  1.002,  3.703,  1.106,  1.000  0.936, 1
 0.086,  0.204,  1.099,  1.002,  2.076,  0.916,  4.000  1.455, 1
 0.102,  0.388,  1.841,  1.093,  1.996,  1.040,  4.000  1.161, 1
 0.087,  0.308,  1.785,  1.006,  1.140,  1.074,  1.000  1.374, 1
 0.082,  0.347,  1.277,  1.006,  1.123,  1.104,  4.000  1.964, 1
 0.080,  0.348,  1.220,  1.054,  0.925,  1.026,  4.000  1.001, 1
 0.090,  0.285,  1.032,  1.003,  1.179,  1.011,  3.000  1.611, 1
 0.099,  0.401,  1.640,  1.042,  1.409,  1.071,  4.000  1.354, 1
 0.087,  0.272,  0.994,  1.002,  1.115,  1.025,  3.000  0.912, 1
 0.091,  0.302,  1.561,  1.027,  1.215,  1.040,  4.000  1.263, 1
 0.092,  0.428,  1.040,  1.047,  1.473,  1.039,  5.000  1.187, 1
 0.075,  0.380,  1.011,  1.034,  1.041,  1.084,  4.000  1.148, 1
 0.065,  0.551,  1.146,  1.092,  0.776,  1.069,  1.000  0.621, 1
 0.083,  0.335,  0.952,  1.001,  1.993,  1.027,  3.000  2.481, 1
 0.093,  0.350,  1.431,  1.024,  1.435,  1.095,  1.000  0.891, 1
 0.083,  0.365,  1.200,  1.046,  1.111,  1.009,  4.000  1.062, 1
 0.081,  0.375,  1.220,  1.040,  1.104,  1.008,  4.000  1.163, 1
 0.065,  0.539,  1.382,  1.154,  0.960,  1.063,  1.000  0.286, 1
 0.089,  0.229,  1.584,  1.004,  1.565,  1.099,  3.000  1.126, 1
 0.095,  0.406,  1.301,  1.012,  1.494,  1.046,  4.000  1.771, 1
 0.089,  0.291,  1.678,  1.004,  1.894,  1.051,  4.000  1.301, 1
 0.066,  0.476,  0.877,  1.007,  1.296,  1.055,  4.000  1.504, 1
 0.086,  0.297,  0.729,  1.006,  1.167,  1.024,  4.000  1.378, 1
 0.086,  0.340,  1.284,  1.025,  1.176,  1.077,  1.000  1.250, 1
 0.080,  0.276,  1.280,  1.029,  1.413,  1.075,  4.000  0.770, 1
 0.096,  0.283,  1.179,  1.009,  2.500,  1.015,  1.000  2.015, 1
 0.088,  0.311,  1.680,  1.009,  1.164,  1.039,  4.000  1.089, 1
 0.077,  0.428,  1.540,  1.009,  0.852,  1.039,  4.000  1.058, 1
 0.099,  0.338,  1.400,  1.027,  1.490,  1.032,  1.000  1.011, 1
 0.092,  0.333,  1.104,  1.010,  1.149,  0.978,  4.000  0.943, 1
 0.100,  0.288,  1.026,  1.001,  2.548,  0.975,  3.000  0.737, 1
 0.097,  0.406,  1.803,  1.007,  1.942,  1.072,  4.000  1.159, 1
 0.075,  0.406,  1.761,  1.006,  0.759,  1.001,  4.000  0.869, 1
 0.085,  0.475,  1.141,  1.045,  1.306,  1.073,  5.000  1.235, 1
 0.090,  0.258,  0.997,  1.004,  2.764,  0.935,  1.000  0.812, 1
 0.097,  0.357,  1.252,  1.009,  1.416,  1.061,  5.000  0.876, 1
 0.093,  0.332,  1.117,  1.043,  1.881,  1.068,  3.000  1.554, 1
 0.084,  0.329,  1.316,  1.038,  1.222,  1.029,  3.000  2.596, 1
 0.105,  0.342,  1.681,  1.016,  1.933,  1.116,  4.000  1.058, 1
 0.096,  0.381,  2.024,  1.013,  1.035,  1.110,  4.000  0.748, 1
 0.081,  0.354,  1.319,  1.076,  1.432,  1.122,  4.000  1.199, 1
 0.093,  0.285,  1.153,  1.008,  0.950,  1.032,  4.000  1.196, 1
 0.085,  0.327,  1.309,  1.093,  1.176,  1.064,  4.000  1.088, 1
 0.084,  0.366,  1.019,  1.070,  1.102,  1.102,  4.000  1.040, 1
 0.092,  0.299,  1.363,  1.008,  1.379,  0.979,  4.000  1.430, 1
 0.090,  0.425,  0.747,  1.071,  1.251,  1.074,  3.000  1.320, 1
 0.089,  0.360,  0.873,  1.036,  1.190,  1.069,  3.000  1.317, 1
 0.094,  0.240,  0.967,  1.001,  3.870,  1.053,  1.000  1.248, 1
 0.088,  0.398,  1.612,  1.009,  0.934,  1.079,  1.000  1.098, 1
 0.084,  0.388,  1.989,  1.031,  1.074,  1.081,  7.000  1.411, 1
 0.093,  0.365,  1.333,  1.020,  1.443,  1.014,  5.000  1.091, 1
 0.086,  0.265,  1.156,  1.034,  1.144,  1.075,  4.000  0.795, 1
 0.087,  0.334,  1.419,  1.018,  1.283,  1.042,  1.000  1.052, 1
 0.080,  0.400,  1.286,  1.009,  1.976,  1.201,  4.000  1.117, 1
 0.084,  0.370,  1.028,  1.004,  1.905,  1.019,  4.000  1.523, 1
 0.096,  0.387,  1.470,  1.022,  4.586,  1.008,  4.000  1.185, 1
 0.083,  0.417,  1.453,  1.000,  4.964,  1.032,  5.000  2.232, 1
 0.090,  0.270,  1.175,  1.002,  1.848,  0.900,  4.000  1.161, 1
 0.092,  0.291,  1.022,  1.006,  1.557,  0.955,  5.000  0.645, 1
 0.091,  0.254,  0.913,  1.001,  2.019,  0.935,  1.000  0.578, 1
 0.083,  0.431,  1.511,  1.026,  1.309,  1.111,  4.000  0.789, 1
 0.094,  0.366,  1.706,  1.003,  1.080,  1.019,  4.000  1.260, 1
 0.089,  0.416,  1.315,  1.000,  2.391,  0.896,  1.000  0.136, 1
 0.082,  0.297,  1.376,  1.044,  0.953,  0.974,  3.000  1.117, 1
 0.090,  0.323,  1.163,  1.029,  1.286,  1.095,  4.000  1.122, 1
 0.082,  0.290,  1.506,  1.002,  3.977,  0.882,  4.000  0.846, 1
 0.089,  0.334,  1.517,  1.017,  1.056,  1.035,  4.000  1.115, 1
 0.096,  0.253,  1.020,  1.003,  2.056,  0.988,  4.000  0.900, 1
 0.085,  0.384,  1.322,  1.025,  1.329,  1.091,  4.000  1.043, 1
 0.088,  0.295,  1.677,  1.023,  1.317,  1.034,  4.000  1.371, 1
 0.089,  0.416,  0.934,  1.016,  1.842,  1.032,  4.000  1.473, 1
 0.093,  0.326,  2.001,  1.051,  1.009,  1.026,  3.000  1.083, 1
 0.095,  0.384,  1.156,  1.033,  1.970,  1.036,  4.000  1.088, 1
 0.082,  0.443,  1.371,  1.004,  1.136,  1.094,  5.000  1.076, 1
 0.095,  0.437,  1.219,  1.025,  1.492,  1.130,  4.000  3.262, 1
 0.069,  0.462,  0.904,  1.071,  1.234,  1.137,  3.000  1.655, 1
 0.088,  0.376,  1.182,  1.010,  1.369,  1.005,  4.000  1.924, 1
 0.083,  0.325,  1.095,  1.007,  1.993,  1.072,  4.000  1.061, 1
 0.094,  0.425,  0.585,  1.005,  2.351,  1.118,  4.000  2.432, 1
 0.082,  0.270,  1.221,  1.000,  2.643,  0.945,  5.000  0.682, 1
 0.103,  0.416,  1.470,  1.024,  1.751,  1.074,  4.000  2.588, 1
 0.106,  0.400,  1.400,  1.009,  1.563,  1.086,  4.000  1.986, 1
 0.088,  0.222,  1.089,  1.010,  1.043,  0.996,  4.000  0.496, 1
 0.090,  0.273,  1.113,  1.005,  1.297,  0.997,  3.000  1.129, 1
 0.091,  0.335,  0.911,  1.026,  1.552,  1.092,  4.000  1.227, 1
 0.084,  0.342,  1.252,  1.020,  1.109,  1.112,  4.000  0.785, 1
 0.086,  0.344,  1.439,  1.042,  1.207,  1.038,  4.000  1.200, 1
 0.090,  0.288,  1.278,  1.022,  1.184,  0.969,  4.000  1.266, 1
 0.086,  0.452,  1.320,  1.116,  1.254,  1.141,  4.000  1.202, 1
 0.087,  0.269,  1.827,  1.002,  1.184,  0.998,  4.000  0.762, 1
 0.092,  0.288,  0.484,  1.002,  2.038,  1.001,  4.000  1.293, 1
 0.084,  0.218,  0.900,  1.049,  1.684,  1.073,  4.000  0.731, 1
 0.088,  0.306,  1.177,  1.002,  2.438,  1.048,  1.000  0.835, 1
 0.082,  0.377,  1.466,  1.097,  1.068,  1.063,  4.000  0.961, 1
 0.086,  0.287,  1.824,  1.000,  2.292,  0.903,  4.000  1.171, 1
 0.083,  0.197,  0.917,  1.005,  1.705,  1.146,  4.000  1.376, 1
 0.087,  0.297,  0.848,  1.007,  2.740,  1.078,  4.000  0.745, 1
 0.088,  0.240,  1.020,  1.008,  1.314,  0.940,  3.000  1.014, 1
 0.083,  0.287,  1.138,  1.002,  3.133,  0.998,  3.000  1.416, 1
 0.089,  0.309,  0.928,  1.032,  1.114,  1.012,  4.000  1.126, 1
 0.088,  0.430,  1.050,  1.029,  1.251,  1.093,  4.000  1.819, 1
 0.083,  0.380,  0.905,  1.004,  0.951,  1.045,  3.000  0.586, 1
 0.080,  0.413,  1.064,  1.041,  0.932,  1.040,  3.000  1.422, 1
 0.091,  0.381,  1.620,  1.032,  1.017,  1.056,  4.000  1.248, 1
 0.090,  0.327,  1.620,  1.054,  1.177,  1.041,  4.000  1.365, 1
 0.090,  0.279,  1.430,  1.034,  1.328,  1.064,  4.000  1.277, 1
 0.084,  0.271,  0.963,  1.005,  1.268,  0.985,  7.000  1.120, 1
 0.106,  0.325,  1.601,  1.035,  3.282,  1.036,  4.000  1.446, 1
 0.098,  0.395,  1.492,  1.041,  1.017,  1.022,  4.000  1.467, 1
 0.085,  0.377,  1.744,  1.007,  0.653,  1.008,  4.000  1.031, 1
 0.095,  0.289,  1.101,  1.012,  1.697,  0.978,  4.000  1.389, 1
 0.089,  0.378,  0.895,  1.056,  1.106,  1.051,  4.000  1.272, 1
 0.088,  0.265,  1.285,  1.006,  1.479,  0.995,  1.000  1.337, 1
 0.085,  0.440,  1.230,  1.139,  0.810,  1.066,  4.000  1.339, 1
 0.093,  0.354,  0.952,  1.023,  2.893,  0.961,  4.000  1.076, 1
 0.090,  0.395,  0.891,  1.002,  1.275,  1.001,  4.000  1.501, 1
 0.084,  0.477,  0.935,  1.046,  0.760,  1.078,  1.000  0.821, 1
 0.078,  0.407,  0.861,  1.032,  1.160,  1.060,  1.000  1.145, 1
 0.104,  0.440,  1.422,  1.025,  2.330,  1.031,  4.000  1.216, 1
 0.101,  0.369,  1.550,  1.199,  3.025,  1.301,  4.000  0.754, 1
 0.103,  0.262,  0.631,  1.002,  1.921,  0.991,  4.000  0.689, 1
 0.085,  0.326,  1.379,  1.009,  0.922,  1.017,  4.000  1.220, 1
 0.096,  0.408,  0.951,  1.066,  1.125,  1.085,  4.000  1.294, 1
 0.091,  0.297,  1.238,  1.015,  1.212,  1.031,  4.000  1.336, 1
 0.084,  0.432,  0.613,  1.004,  2.306,  1.155,  5.000  1.188, 1
 0.088,  0.482,  1.459,  1.064,  1.248,  1.034,  4.000  1.300, 1
 0.086,  0.462,  1.199,  1.001,  2.422,  1.086,  4.000  1.828, 1
 0.085,  0.358,  1.348,  1.012,  1.095,  1.057,  1.000  1.924, 1
 0.085,  0.377,  1.220,  1.031,  1.098,  1.064,  4.000  1.083, 1
 0.087,  0.228,  0.933,  1.016,  0.967,  0.968,  3.000  1.208, 1
 0.087,  0.244,  0.959,  1.012,  1.109,  0.998,  4.000  0.932, 1
 0.079,  0.303,  1.380,  1.104,  1.217,  1.080,  4.000  1.321, 1
 0.086,  0.445,  2.300,  1.065,  1.651,  1.174,  3.000  1.594, 1
 0.096,  0.261,  0.796,  1.003,  2.325,  0.924,  1.000  0.920, 1
 0.087,  0.237,  1.217,  1.010,  1.578,  0.949,  4.000  1.152, 1
 0.084,  0.363,  1.086,  1.036,  1.284,  1.128,  4.000  1.289, 1
 0.086,  0.330,  1.316,  1.017,  1.425,  1.011,  4.000  1.265, 1
 0.093,  0.242,  0.990,  1.005,  2.149,  1.116,  1.000  0.954, 1
 0.099,  0.386,  1.800,  1.014,  2.168,  1.102,  4.000  0.974, 1
 0.083,  0.325,  1.280,  1.045,  1.137,  1.047,  4.000  1.119, 1
 0.091,  0.371,  1.030,  1.026,  0.936,  1.045,  1.000  1.252, 1
 0.092,  0.471,  0.980,  1.015,  1.342,  1.093,  4.000  0.954, 1
 0.089,  0.380,  1.256,  1.007,  1.486,  1.021,  4.000  1.121, 1
 0.101,  0.300,  0.821,  1.007,  2.489,  1.013,  7.000  1.435, 1
 0.105,  0.267,  0.885,  1.000,  5.153,  0.803,  4.000  0.751, 1
 0.087,  0.207,  0.659,  1.005,  1.693,  0.925,  4.000  1.478, 1
 0.091,  0.220,  0.909,  1.001,  1.766,  0.917,  3.000  0.933, 1
 0.087,  0.306,  1.400,  1.011,  2.362,  1.071,  4.000  1.119, 1
 0.086,  0.360,  1.500,  1.043,  1.208,  1.044,  4.000  1.466, 1
 0.089,  0.266,  1.586,  1.000,  2.220,  0.936,  1.000  1.148, 1
 0.090,  0.285,  0.745,  1.045,  1.588,  1.150,  1.000  1.400, 1
 0.076,  0.367,  0.669,  1.005,  1.967,  1.083,  1.000  0.614, 1
 0.082,  0.493,  1.202,  1.006,  1.706,  1.189,  4.000  0.359, 1
 0.090,  0.290,  0.778,  1.002,  5.525,  0.888,  7.000  0.900, 1
 0.090,  0.265,  0.664,  1.015,  1.811,  0.979,  4.000  2.000, 1
